POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20020101;0,0;1;;;-3,0;1;15;1;10,9;1;1345;1;4,3;1;3,95;1;;;;;242;1;13,9;1;4,0;1;;;;;1,6;1;8,0;1;90;1;1645;1;3,0;1;110;1;1030;1;;;;;;;;;;;;;;;25;1;1115;1;73;1;0;1;690;1;0;1;3,2;1;;;41;1;;;601;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;1;;;;;;;;;;;;;;
13001009;20020102;0,0;1;;;-2,7;1;115;1;9,7;1;1345;1;4,4;1;3,50;1;;;;;303;1;12,4;1;3,5;1;;;;;1,3;1;6,0;1;80;1;245;1;3,0;1;70;1;300;1;;;;;;;;;;;;;;;35;1;1345;1;73;1;45;1;300;1;0;1;4,2;1;;;51;1;;;709;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;1;;;;;;;;;;;;;;
13001009;20020103;0,2;1;;;4,1;1;845;1;9,5;1;1545;1;7,2;1;6,80;1;;;;;;;5,4;1;6,8;1;;;;;2,5;1;18,0;1;80;1;2345;1;7,0;1;100;1;2359;1;;;;;;;;;;;;;;;43;1;115;1;87;1;915;1;0;1;210;1;6,5;1;;;66;1;;;242;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;1;;;;;;;;;;;;;;
13001009;20020104;0,0;1;;;2,7;1;1745;1;8,6;1;1345;1;5,2;1;5,65;1;;;;;241;1;5,9;1;5,7;1;;;;;3,4;1;16,0;1;130;1;45;1;7,0;1;100;1;0;1;;;;;;;;;;;;;;;41;1;1345;1;88;1;2315;1;0;1;225;1;5,1;1;;;61;1;;;404;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;1;;;;;;;;;;;;;;
13001009;20020105;0,0;1;;;-3,9;1;645;1;10,2;1;1345;1;1,2;1;3,15;1;;;;;782;1;14,1;1;3,2;1;;;;;0,7;1;4,0;1;180;1;945;1;2,0;1;130;1;930;1;;;;;;;;;;;;;;;47;1;1115;1;94;1;2315;1;0;1;900;1;4,9;1;;;77;1;;;765;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020106;0,0;1;;;-6,0;1;;;13,0;1;;;3,5;1;3,50;1;;;;;;;19,0;1;3,5;1;;;;;0,0;1;;;;;;;1,0;1;20;1;130;1;;;;;;;;;;;;;;;35;1;;;95;1;;;;;;;4,0;1;;;;;;;786;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20020107;0,0;1;;;-6,2;1;700;1;8,7;1;245;1;-0,4;1;1,25;1;;;;;;;14,9;1;1,3;1;;;;;0,6;1;;;;;;;4,0;1;100;1;2300;1;;;;;;;;;;;;;;;54;1;;;92;1;;;;;;;4,0;1;;;;;;;634;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020108;0,2;1;;;-1,2;1;2015;1;12,2;1;1315;1;6,9;1;5,50;1;;;;;91;1;13,4;1;5,5;1;;;;;1,9;1;10,0;1;130;1;115;1;5,0;1;100;1;200;1;;;;;;;;;;;;;;;61;1;1315;1;96;1;2359;1;0;1;615;1;7,6;1;;;79;1;;;399;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;;;;;;;;;;;;;;
13001009;20020109;0,2;1;;;-1,7;1;345;1;12,6;1;1215;1;3,4;1;5,45;1;;;;;604;1;14,3;1;5,5;1;;;;;0,7;1;7,0;1;180;1;1215;1;3,0;1;130;1;1130;1;;;;;;;;;;;;;;;50;1;1215;1;97;1;415;1;0;1;960;1;6,2;1;;;82;1;;;594;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020110;0,2;1;;;-2,2;1;345;1;13,5;1;1345;1;3,4;1;5,65;1;;;;;602;1;15,7;1;5,7;1;;;;;0,4;1;3,0;1;120;1;845;1;2,0;1;130;1;900;1;;;;;;;;;;;;;;;41;1;1445;1;96;1;0;1;0;1;930;1;5,9;1;;;80;1;;;692;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20020111;0,0;1;;;-1,4;1;515;1;11,9;1;1245;1;3,2;1;5,25;1;;;;;634;1;13,3;1;5,3;1;;;;;0,7;1;6,0;1;260;1;1315;1;4,0;1;270;1;1330;1;;;;;;;;;;;;;;;44;1;1415;1;96;1;115;1;0;1;900;1;5,7;1;;;78;1;;;729;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20020112;0,2;1;;;-2,9;1;145;1;13,4;1;1315;1;3,1;1;5,25;1;;;;;692;1;16,3;1;5,3;1;;;;;0,7;1;5,0;1;260;1;1515;1;2,0;1;110;1;430;1;;;;;;;;;;;;;;;43;1;1315;1;95;1;245;1;0;1;750;1;5,3;1;;;73;1;;;800;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1;;;;;;;;;;;;;;
13001009;20020113;0,0;1;;;-2,4;1;515;1;12,1;1;1315;1;3,1;1;4,85;1;;;;;572;1;14,5;1;4,9;1;;;;;0,6;1;5,0;1;250;1;1315;1;3,0;1;300;1;1430;1;;;;;;;;;;;;;;;44;1;1215;1;94;1;45;1;0;1;780;1;5,5;1;;;75;1;;;635;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20020114;0,2;1;;;-0,8;1;230;1;12,0;1;1230;1;4,1;1;5,60;1;;;;;;;12,8;1;5,6;1;;;;;0,8;1;;;;;;;3,0;1;260;1;1400;1;;;;;;;;;;;;;;;49;1;1045;1;95;1;2315;1;0;1;810;1;6,1;1;;;77;1;;;667;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20020115;5,6;1;;;-2,4;1;445;1;9,2;1;1215;1;3,3;1;3,40;1;;;;;511;1;11,6;1;3,4;1;;;;;0,7;1;5,0;1;300;1;1145;1;2,0;1;230;1;1030;1;;;;;;;;;;;;;;;59;1;1245;1;96;1;145;1;0;1;930;1;6,4;1;;;84;1;;;648;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;1;;;;;;;;;;;;;;
13001009;20020116;0,0;1;;;3,3;1;645;1;10,9;1;1445;1;4,7;1;7,10;1;;;;;153;1;7,6;1;7,1;1;;;;;0,6;1;4,0;1;50;1;1245;1;2,0;1;220;1;1300;1;;;;;;;;;;;;;;;58;1;1445;1;96;1;745;1;0;1;1110;1;7,2;1;;;86;1;;;526;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020117;0,2;1;;;-2,7;1;615;1;11,3;1;1245;1;2,3;1;4,30;1;;;;;752;1;14,0;1;4,3;1;;;;;0,4;1;4,0;1;350;1;1115;1;3,0;1;260;1;1430;1;;;;;;;;;;;;;;;43;1;1215;1;96;1;15;1;0;1;930;1;5,5;1;;;80;1;;;853;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020118;0,2;1;;;-3,0;1;445;1;12,2;1;1315;1;2,4;1;4,60;1;;;;;752;1;15,2;1;4,6;1;;;;;0,6;1;6,0;1;300;1;1415;1;4,0;1;290;1;1430;1;;;;;;;;;;;;;;;45;1;1245;1;96;1;215;1;0;1;900;1;5,6;1;;;80;1;;;873;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020119;0,2;1;;;-3,4;1;645;1;8,9;1;1445;1;2,4;1;2,75;1;;;;;572;1;12,3;1;2,8;1;;;;;1,0;1;7,0;1;310;1;1445;1;4,0;1;310;1;1500;1;;;;;;;;;;;;;;;50;1;1145;1;95;1;0;1;0;1;750;1;5,4;1;;;77;1;;;658;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;;;;;;;;;;;;;;
13001009;20020120;0,0;1;;;-2,8;1;645;1;12,6;1;1315;1;2,9;1;4,90;1;;;;;602;1;15,4;1;4,9;1;;;;;0,7;1;7,0;1;300;1;1445;1;4,0;1;300;1;1500;1;;;;;;;;;;;;;;;45;1;1315;1;95;1;215;1;0;1;930;1;5,8;1;;;80;1;;;905;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20020121;0,2;1;;;-3,0;1;645;1;15,6;1;1245;1;6,1;1;6,30;1;;;;;;;18,6;1;6,3;1;;;;;1,3;1;7,0;1;110;1;2145;1;4,0;1;110;1;2200;1;;;;;;;;;;;;;;;29;1;1315;1;96;1;145;1;150;1;645;1;7,0;1;;;76;1;;;966;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
