POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20070101;0,0;1;;;5,9;1;2016;9;15,0;1;1433;9;11,0;1;10,45;1;2,4;1;;;0;9;9,1;1;10,5;1;;;;;1,5;1;11,8;1;310;9;2318;9;5,3;1;280;9;2335;9;;;;;;;;;;;;;;;65;1;2219;9;94;1;1;9;0;9;892;9;10,9;9;;;83;9;135;1;387;1;;;;;26;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,4;9;;;;;;;;;;;;
13001009;20070102;0,0;1;;;6,4;1;432;9;11,6;1;1352;9;8,1;1;9,00;1;3,3;1;;;0;9;5,2;1;9,0;1;;;;;4,2;1;16,7;1;330;1;1047;9;8,8;1;330;1;1044;9;;;;;;;;;;;;;;;36;1;1309;9;77;1;2350;9;168;9;0;9;6,0;9;;;56;9;444;1;771;1;;;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;2,4;9;;;;;;;;;;;;
13001009;20070103;0,0;1;;;4,1;1;800;9;12,8;1;1253;9;6,4;1;8,45;1;1,4;1;;;0;9;8,7;1;8,5;1;;;;;1,8;1;9,7;1;320;1;836;9;5,1;1;320;1;837;9;;;;;;;;;;;;;;;39;1;1257;9;90;1;2306;9;6;9;313;9;6,6;9;;;71;9;492;1;769;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;1,5;9;;;;;;;;;;;;
13001009;20070104;0,0;1;;;1,8;1;2236;9;12,3;1;1438;9;6,4;1;7,05;1;-1,3;1;;;0;9;10,5;1;7,1;1;;;;;1,4;1;7,8;1;310;1;1255;9;4,1;1;300;1;1302;9;;;;;;;;;;;;;;;47;1;1250;9;90;1;11;9;0;9;579;9;7,1;9;;;74;9;286;1;604;1;;;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,6;9;;;;;;;;;;;;
13001009;20070105;0,0;1;;;4,4;1;2011;9;14,7;1;1405;9;8,3;1;9,55;1;0,6;1;;;0;9;10,3;1;9,6;1;;;;;2,7;1;13,0;1;340;1;1040;9;6,8;1;330;1;1040;9;;;;;;;;;;;;;;;43;1;1401;9;92;1;2324;9;0;9;295;9;7,4;9;;;69;9;321;1;605;1;;;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;2,2;9;;;;;;;;;;;;
13001009;20070106;0,2;1;;;-1,2;1;720;9;13,9;1;1513;9;5,0;1;6,35;1;-4,6;1;;;213;9;15,1;1;6,4;1;;;;;0,4;1;4,5;1;260;1;1342;9;2,7;1;250;1;1349;9;;;;;;;;;;;;;;;46;1;1230;9;96;1;552;9;0;9;939;9;6,8;9;;;80;9;496;1;747;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,8;9;;;;;;;;;;;;
13001009;20070107;0,2;1;;;0,8;1;528;9;15,9;1;1359;9;6,7;1;8,35;1;-1,9;1;;;0;9;15,1;1;8,4;1;;;;;0,5;1;4,3;1;200;1;1405;9;2,5;1;300;1;1507;9;;;;;;;;;;;;;;;59;1;1356;9;96;1;544;9;0;9;1028;9;8,4;9;;;86;9;380;1;693;1;;;;;71;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,7;9;;;;;;;;;;;;
13001009;20070108;0,0;1;;;4,5;1;2109;9;14,9;1;1242;9;9,5;1;9,70;1;0,9;1;;;0;9;10,4;1;9,7;1;;;;;0,8;1;6,4;1;310;1;1323;9;3,8;1;290;1;1326;9;;;;;;;;;;;;;;;70;1;1238;9;95;1;1;9;0;9;1214;9;10,4;9;;;88;9;160;1;505;1;;;;;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,5;9;;;;;;;;;;;;
13001009;20070109;0,2;1;;;4,8;1;554;9;18,7;1;1448;9;11,0;1;11,75;1;1,4;1;;;0;9;13,9;1;11,8;1;;;;;0,9;1;6,3;1;290;1;1252;9;3,2;1;290;1;1258;9;;;;;;;;;;;;;;;54;1;1353;9;96;1;743;9;0;9;1021;9;10,5;9;;;82;9;470;1;750;1;;;;;87;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,8;9;;;;;;;;;;;;
13001009;20070110;0,2;1;;;6,0;1;622;9;18,1;1;1428;9;11,3;1;12,05;1;1,2;1;;;0;9;12,1;1;12,1;1;;;;;1,4;1;7,8;1;150;1;1117;9;4,1;1;130;1;1115;9;;;;;;;;;;;;;;;43;1;1431;9;95;1;640;9;0;9;895;9;10,3;9;;;79;9;436;1;757;1;;;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;0,8;9;;;;;;;;;;;;
13001009;20070111;0,0;1;;;4,3;1;601;9;16,0;1;1348;9;10,1;1;10,15;1;0,2;1;;;0;9;11,7;1;10,2;1;;;;;2,3;1;13,0;1;330;1;1250;9;7,0;1;320;1;1258;9;;;;;;;;;;;;;;;45;1;1450;9;96;1;707;9;0;9;635;9;8,5;9;;;72;9;433;1;774;1;;;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;1,2;9;;;;;;;;;;;;
13001009;20070112;0,0;1;;;9,4;1;5;9;17,1;1;1359;9;13,0;1;13,25;1;7,3;1;;;0;9;7,7;1;13,3;1;;;;;4,3;1;15,7;1;290;1;340;9;7,6;1;300;1;1151;9;;;;;;;;;;;;;;;33;1;1706;9;66;1;651;9;248;9;0;9;7,8;9;;;52;9;461;1;757;1;;;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,2;9;3,5;9;;;;;;;;;;;;
13001009;20070113;0,2;1;;;2,7;1;644;9;18,7;1;1433;9;9,2;1;10,70;1;-0,7;1;;;0;9;16,0;1;10,7;1;;;;;0,7;1;4,1;1;100;1;928;9;2,5;1;300;1;1533;9;;;;;;;;;;;;;;;39;1;1342;9;94;1;2126;9;21;9;559;9;8,1;9;;;72;9;504;1;808;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;0,9;9;;;;;;;;;;;;
