POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20120101;0,2;1;;;6,3;1;514;9;17,8;1;1300;9;11,6;1;12,05;1;2,5;1;;;0;9;11,5;1;12,1;1;;;;;1,8;1;10,2;1;300;1;1049;9;5,2;1;300;1;1407;9;;;;;;;;;;;;;;;56;1;1153;9;99;1;525;9;0;9;948;9;10,8;9;;;81;9;483;1;744;1;;;;;91;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;1,1;9;;;;;;;;;;;;
13001009;20120102;5,6;1;;;6,8;1;2356;9;12,1;1;927;9;9,2;1;9,45;1;3,3;1;;;0;9;5,3;1;9,5;1;;;;;2,2;1;9,7;1;330;1;1240;9;5,8;1;300;1;1242;9;;;;;;;;;;;;;;;77;1;1436;9;96;1;2;9;0;9;1374;9;10,2;9;;;88;9;83;1;135;1;;;;;16;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,0;9;;;;;;;;;;;;
13001009;20120103;0,0;1;;;4,5;1;720;9;12,4;1;1339;9;6,5;1;8,45;1;0,7;1;;;0;9;7,9;1;8,5;1;;;;;2,1;1;15,4;1;300;1;509;9;9,1;1;320;1;512;9;;;;;;;;;;;;;;;40;1;1217;9;96;1;2345;9;2;9;428;9;6,4;9;;;68;9;492;1;788;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;2,0;9;;;;;;;;;;;;
13001009;20120104;0,0;1;;;0,1;1;320;9;12,9;1;1059;9;6,6;1;6,50;1;-2,8;1;;;0;9;12,8;1;6,5;1;;;;;3,6;1;20,3;1;300;1;1359;9;10,1;1;320;1;1306;9;;;;;;;;;;;;;;;40;1;1452;9;99;1;441;9;1;9;570;9;6,2;9;;;67;9;357;1;701;1;;;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;1,4;9;;;;;;;;;;;;
13001009;20120105;0,0;1;;;2,0;1;718;9;13,2;1;1450;9;9,4;1;7,60;1;-1,2;1;;;0;9;11,2;1;7,6;1;;;;;4,1;1;25,4;1;330;1;2216;9;11,2;1;320;9;2219;9;;;;;;;;;;;;;;;45;1;2224;9;84;1;735;9;0;9;77;9;7,5;9;;;63;9;270;1;579;1;;;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;1,3;9;;;;;;;;;;;;
13001009;20120106;0,0;1;;;6,4;1;1744;9;10,1;1;1441;9;7,8;1;8,25;1;4,0;1;;;0;9;3,7;1;8,3;1;;;;;6,7;1;22,4;1;330;1;4;9;10,5;1;330;1;8;9;;;;;;;;;;;;;;;31;1;1322;9;58;1;2349;9;396;9;0;9;4,8;9;;;45;9;494;1;826;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5;9;3,8;9;;;;;;;;;;;;
13001009;20120107;0,0;1;;;1,4;1;515;9;13,9;1;1328;9;7,9;1;7,65;1;-3,1;1;;;0;9;12,5;1;7,7;1;;;;;3,4;1;15,0;1;340;1;1703;9;7,7;1;330;1;1519;9;;;;;;;;;;;;;;;34;1;945;9;77;1;2234;9;235;9;0;9;6,1;9;;;57;9;493;1;825;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;2,5;9;;;;;;;;;;;;
13001009;20120108;0,0;1;;;6,7;1;2233;9;13,9;1;1043;9;9,6;1;10,30;1;1,8;1;;;0;9;7,2;1;10,3;1;;;;;3,9;1;15,8;1;340;1;1439;9;7,9;1;320;1;1437;9;;;;;;;;;;;;;;;41;1;1030;9;80;1;2357;9;0;9;1;9;6,7;9;;;57;9;498;1;814;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;2,8;9;;;;;;;;;;;;
13001009;20120109;0,0;1;;;-1,0;1;616;9;13,0;1;1341;9;4,7;1;6,00;1;-5,1;1;;;189;9;14,0;1;6,0;1;;;;;0,8;1;5,9;1;10;1;1215;9;2,9;1;340;1;1402;9;;;;;;;;;;;;;;;35;1;1229;9;98;1;621;9;205;9;769;9;6,0;9;;;74;9;498;1;787;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,9;9;;;;;;;;;;;;
13001009;20120110;0,2;1;;;-1,8;1;505;9;14,3;1;1358;9;4,7;1;6,25;1;-6,1;1;;;411;9;16,1;1;6,3;1;;;;;0,6;1;5,1;1;330;1;1455;9;3,0;1;320;1;1458;9;;;;;;;;;;;;;;;28;1;1350;9;95;1;50;9;225;9;872;9;5,9;9;;;74;9;500;1;819;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,8;9;;;;;;;;;;;;
13001009;20120111;0,2;1;;;-1,3;1;432;9;16,1;1;1331;9;5,2;1;7,40;1;-5,4;1;;;309;9;17,4;1;7,4;1;;;;;0,5;1;4,9;1;280;1;1428;9;2,9;1;270;1;1435;9;;;;;;;;;;;;;;;36;1;1308;9;100;1;604;9;7;9;1031;9;7,4;9;;;86;9;393;1;753;1;;;;;73;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,6;9;;;;;;;;;;;;
13001009;20120112;0,0;1;;;-1,2;1;458;9;10,7;1;1100;9;4,6;1;4,75;1;-5,2;1;;;306;9;11,9;1;4,8;1;;;;;0,5;1;4,4;1;310;1;1806;9;2,4;1;280;1;1808;9;;;;;;;;;;;;;;;64;1;1040;9;100;1;1;9;0;9;881;9;7,4;9;;;88;9;211;1;457;1;;;;;39;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;0,3;9;;;;;;;;;;;;
13001009;20120113;0,2;1;;;-1,9;1;259;9;11,0;1;1233;9;3,3;1;4,55;1;-5,6;1;;;382;9;12,9;1;4,6;1;;;;;1,2;1;9,9;1;290;1;1239;9;5,1;1;290;1;1335;9;;;;;;;;;;;;;;;56;1;1212;9;100;1;16;9;0;9;946;9;6,5;9;;;86;9;473;1;823;1;;;;;87;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,7;9;;;;;;;;;;;;
13001009;20120114;0,0;1;;;-1,7;1;55;9;13,9;1;1442;9;4,7;1;6,10;1;-5,4;1;;;296;9;15,6;1;6,1;1;;;;;0,8;1;5,7;1;40;1;1112;9;3,5;1;30;1;1103;9;;;;;;;;;;;;;;;39;1;1442;9;100;1;100;9;22;9;769;9;6,1;9;;;75;9;449;1;783;1;;;;;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;1,0;9;;;;;;;;;;;;
13001009;20120115;0,2;1;;;-1,0;1;221;9;13,1;1;1200;9;5,9;1;6,05;1;-4,8;1;;;306;9;14,1;1;6,1;1;;;;;0,8;1;6,7;1;100;1;2251;9;4,0;1;70;9;2151;9;;;;;;;;;;;;;;;47;1;1208;9;99;1;238;9;0;9;745;9;7,2;9;;;78;9;258;1;604;1;;;;;47;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,4;9;;;;;;;;;;;;
13001009;20120116;0,0;1;;;5,1;1;732;9;12,2;1;1247;9;8,3;1;8,65;1;2,3;1;;;0;9;7,1;1;8,7;1;;;;;2,6;1;11,5;1;110;1;1044;9;5,8;1;110;1;911;9;;;;;;;;;;;;;;;39;1;1230;9;91;1;437;9;9;9;406;9;6,5;9;;;61;9;413;1;787;1;;;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;9;1,4;9;;;;;;;;;;;;
13001009;20120117;0,0;1;;;-0,8;1;738;9;11,5;1;1332;9;4,1;1;5,35;1;-4,6;1;;;243;9;12,3;1;5,4;1;;;;;1,1;1;8,0;1;280;1;1407;9;4,5;1;270;1;1414;9;;;;;;;;;;;;;;;38;1;1113;9;97;1;2349;9;28;9;387;9;5,3;9;;;67;9;512;1;842;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;0,8;9;;;;;;;;;;;;
13001009;20120118;0,2;1;;;-3,5;1;543;9;12,4;1;1342;9;2,8;1;4,45;1;-7,7;1;;;678;9;15,9;1;4,5;1;;;;;0,5;1;4,4;1;290;1;1605;9;2,3;1;290;1;1609;9;;;;;;;;;;;;;;;37;1;1347;9;99;1;445;9;129;9;840;9;5,3;9;;;76;9;514;1;899;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,7;9;;;;;;;;;;;;
13001009;20120119;0,2;1;;;-3,2;1;449;9;13,9;1;1416;9;3,7;1;5,35;1;-6,9;1;;;519;9;17,1;1;5,4;1;;;;;0,9;1;8,5;1;300;1;1440;9;4,6;1;280;1;1440;9;;;;;;;;;;;;;;;50;1;1227;9;98;1;241;9;0;9;857;9;6,3;9;;;81;9;442;1;793;1;;;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,6;9;;;;;;;;;;;;
13001009;20120120;0,0;1;;;2,6;1;604;9;15,5;1;1230;9;9,4;1;9,05;1;-1,5;1;;;0;9;12,9;1;9,1;1;;;;;3,9;1;18,7;1;310;1;1305;9;9,1;1;330;1;1313;9;;;;;;;;;;;;;;;38;1;1448;9;99;1;17;9;73;9;484;9;7,4;9;;;66;9;467;1;884;1;;;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;9;1,7;9;;;;;;;;;;;;
13001009;20120121;0,0;1;;;7,8;1;2314;9;14,5;1;1125;9;10,6;1;11,15;1;6,3;1;;;0;9;6,7;1;11,2;1;;;;;4,5;1;16,9;1;330;1;340;9;9,3;1;290;1;328;9;;;;;;;;;;;;;;;47;1;912;9;85;1;2212;9;0;9;131;9;7,9;9;;;62;9;447;1;821;1;;;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;2,6;9;;;;;;;;;;;;
