POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20160101;0,6;1;;;4,9;1;710;9;13,0;1;1331;9;9,8;1;8,95;1;1,4;1;;;0;9;8,1;1;9,0;1;;;;;2,4;1;10,4;1;100;1;1949;9;5,1;1;90;9;2019;9;;;;;;;;;;;;;;;64;1;1257;9;94;1;739;9;0;9;769;9;9,7;9;;;80;9;99;1;396;1;;;;;19;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,6;9;;;;;;;;;;;;
13001009;20160102;1,6;1;;;7,7;1;1758;9;13,1;1;1350;9;9,5;1;10,40;1;3,9;1;;;0;9;5,4;1;10,4;1;;;;;2,2;1;11,9;1;40;1;1542;9;5,3;1;360;1;1540;9;;;;;;;;;;;;;;;69;1;1554;9;92;1;1924;9;0;9;1305;9;10,0;9;;;84;9;10;1;197;1;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,9;9;;;;;;;;;;;;
13001009;20160103;0,4;1;;;1,8;1;734;9;9,7;1;1330;9;6,7;1;5,75;1;-1,2;1;;;0;9;7,9;1;5,8;1;;;;;1,2;1;7,0;1;310;1;259;9;3,1;1;300;1;303;9;;;;;;;;;;;;;;;61;1;1956;9;92;1;748;9;0;9;593;9;7,3;9;;;75;9;101;1;409;1;;;;;19;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,5;9;;;;;;;;;;;;
13001009;20160104;2,6;1;;;6,5;1;719;9;11,7;1;1236;9;8,6;1;9,10;1;4,7;1;;;0;9;5,2;1;9,1;1;;;;;0,5;1;4,3;1;290;1;1041;9;2,5;1;240;1;1256;9;;;;;;;;;;;;;;;68;1;1243;9;93;1;2233;9;0;9;999;9;9,2;9;;;83;9;32;1;402;1;;;;;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,8;9;;;;;;;;;;;;
13001009;20160105;0,0;1;;;4,3;1;613;9;11,0;1;1423;9;7,0;1;7,65;1;0,6;1;;;0;9;6,7;1;7,7;1;;;;;0,7;1;7,4;1;300;1;1431;9;3,8;1;270;1;1432;9;;;;;;;;;;;;;;;61;1;1435;9;95;1;434;9;0;9;1007;9;8,6;9;;;86;9;200;1;537;1;;;;;38;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;0,4;9;;;;;;;;;;;;
13001009;20160106;2,0;1;;;-0,4;1;538;9;10,9;1;1519;9;4,3;1;5,25;1;-4,2;1;;;143;9;11,3;1;5,3;1;;;;;1,1;1;9,6;1;260;1;1106;9;4,4;1;290;1;1110;9;;;;;;;;;;;;;;;60;1;1253;9;95;1;346;9;0;9;1065;9;7,0;9;;;85;9;329;1;671;1;;;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,4;9;;;;;;;;;;;;
13001009;20160107;1,4;1;;;2,4;1;2117;9;8,9;1;1508;9;6,1;1;5,65;1;-1,7;1;;;0;9;6,5;1;5,7;1;;;;;0,6;1;4,9;1;40;1;2213;9;2,6;1;30;9;2217;9;;;;;;;;;;;;;;;88;1;1526;9;95;1;2145;9;0;9;1440;9;8,7;9;;;92;9;0;1;102;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;0,0;9;;;;;;;;;;;;
13001009;20160108;0,0;1;;;4,8;1;433;9;16,1;1;1132;9;9,0;1;10,45;1;2,0;1;;;0;9;11,3;1;10,5;1;;;;;0,6;1;4,9;1;90;1;1212;9;2,4;1;30;1;1211;9;;;;;;;;;;;;;;;58;1;1134;9;95;1;606;9;0;9;1091;9;9,7;9;;;85;9;123;1;506;1;;;;;23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,6;9;;;;;;;;;;;;
13001009;20160109;0,2;1;;;7,3;1;2123;9;13,5;1;1432;9;11,5;1;10,40;1;4,0;1;;;0;9;6,2;1;10,4;1;;;;;0,9;1;6,9;1;100;1;205;9;3,1;1;90;1;207;9;;;;;;;;;;;;;;;83;1;933;9;95;1;2214;9;0;9;1440;9;12,1;9;;;89;9;0;1;118;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;0,0;9;;;;;;;;;;;;
13001009;20160110;0,2;1;;;6,1;1;542;9;16,5;1;1346;9;10,4;1;11,30;1;2,2;1;;;0;9;10,4;1;11,3;1;;;;;1,7;1;8,6;1;200;1;1232;9;4,6;1;190;1;1239;9;;;;;;;;;;;;;;;56;1;1358;9;95;1;20;9;0;9;1029;9;10,3;9;;;83;9;301;1;628;1;;;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;1,0;9;;;;;;;;;;;;
