POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20220101;0,0;1;;;4,6;1;820;9;9,4;1;1424;9;7,9;1;7,00;1;4,9;9;;;0;9;4,8;1;7,0;1;;;;;0,7;1;3,8;1;40;9;2308;9;2,1;1;50;9;2312;9;;;;;;;;;3,7;9;;;2310;9;84;1;909;9;99;1;1;9;0;9;1440;9;10,2;9;;;96;1;;;;;;;196;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;9;;;;;;;;;;;;
13001009;20220102;0,0;1;;;8,3;1;646;9;11,1;1;1145;9;9,1;1;9,70;1;8,1;9;;;0;9;2,8;1;9,7;1;;;;;1,5;1;4,9;1;30;1;307;9;2,9;1;290;1;1651;9;;;;;;;;;4,6;9;;;346;9;79;1;1108;9;93;1;0;9;0;9;1411;9;10,0;9;;;87;1;;;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;;;;
13001009;20220103;0,2;1;;;4,6;1;655;9;13,5;1;1452;9;7,4;1;9,05;1;4,6;9;;;0;9;8,9;1;9,1;1;;;;;0,4;1;3,2;1;280;1;15;9;1,8;1;260;1;2;9;;;;;;;;;3,1;9;;;15;9;69;1;1326;9;98;1;711;9;0;9;1159;9;9,1;9;;;89;1;;;;;;;576;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;;;;
13001009;20220104;1,4;1;;;4,5;1;2348;9;13,7;1;1123;9;10,1;1;9,10;1;2,6;9;;;0;9;9,2;1;9,1;1;;;;;1,0;1;4,9;1;50;1;1126;9;2,7;1;70;1;1129;9;;;;;;;;;4,8;9;;;1126;9;71;1;1223;9;98;1;24;9;0;9;1133;9;10,9;9;;;88;1;;;;;;;79;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;;;;;;;;;;;;
13001009;20220105;0,0;1;;;4,6;1;1742;9;8,7;1;601;9;6,8;1;6,65;1;3,4;9;;;0;9;4,1;1;6,7;1;;;;;4,7;1;21,3;1;320;1;1155;9;10,0;1;300;1;1325;9;;;;;;;;;18,4;9;;;1348;9;39;1;2031;9;96;1;122;9;18;9;330;9;6,4;9;;;62;1;;;;;;;2079;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;;;;
13001009;20220106;0,0;1;;;-1,0;1;735;9;10,8;1;1210;9;3,8;1;4,90;1;-3,2;9;;;;;11,8;1;4,9;1;;;;;;;11,7;1;290;1;39;1;5,2;1;310;1;38;1;;;;;;;;;;;;;;;34;1;1203;9;91;1;2223;9;105;9;247;9;4,7;9;;;61;1;;;;;;;2240;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;;;;
13001009;20220107;0,2;1;;;-2,4;1;209;9;9,5;1;1453;9;3,8;1;3,55;1;-4,4;9;;;474;9;11,9;1;3,6;1;;;;;1,8;1;15,6;1;320;9;1916;9;6,8;1;330;9;1919;9;;;;;;;;;13,8;9;;;1916;9;40;1;1430;9;91;1;215;9;3;9;445;9;5,0;9;;;64;1;;;;;;;2111;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;;;;
13001009;20220108;0,2;1;;;-0,1;1;643;9;12,2;1;1252;9;5,9;1;6,05;1;-2,1;9;;;27;9;12,3;1;6,1;1;;;;;1,9;1;15,2;1;290;1;1200;9;6,6;1;320;1;1121;9;;;;;;;;;13,7;9;;;1054;9;50;1;1226;9;93;1;2350;9;0;9;560;9;6,6;9;;;73;1;;;;;;;1972;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;;;;
13001009;20220109;0,0;1;;;3,8;1;2142;9;10,7;1;1256;9;7,5;1;7,25;1;1,7;9;;;0;9;6,9;1;7,3;1;;;;;2,6;1;12,5;1;310;1;501;9;5,6;1;300;1;552;9;;;;;;;;;11,4;9;;;501;9;44;1;1138;9;95;1;130;9;0;9;427;9;7,0;9;;;69;1;;;;;;;954;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;;;;
13001009;20220110;0,0;1;;;4,6;1;2137;9;11,8;1;1224;9;5,8;1;8,20;1;1,6;9;;;76;9;7,2;1;8,2;1;;;;;1,9;1;9,6;1;320;1;1053;9;5,1;1;300;1;1253;9;;;;;;;;;8,6;9;;;1513;9;39;1;1441;9;85;1;2302;9;15;9;162;9;6,0;9;;;67;1;;;;;;;1983;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;;;;
