POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20090101;0,0;1;;;4,9;1;723;9;12,6;1;1433;9;8,4;1;8,75;1;1,6;1;;;0;9;7,7;1;8,8;1;;;;;1,1;1;6,6;1;150;1;1513;9;3,5;1;140;1;1514;9;;;;;;;;;;;;;;;63;1;1513;9;96;1;815;9;0;9;923;9;9,1;9;;;83;9;167;1;510;1;;;;;32;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,7;9;;;;;;;;;;;;
13001009;20090102;0,0;1;;;4,6;1;1800;9;9,6;1;1358;9;5,6;1;7,10;1;1,3;1;;;151;9;5,0;1;7,1;1;;;;;1,1;1;4,9;1;70;1;112;9;2,9;1;110;1;232;9;;;;;;;;;;;;;;;53;1;1525;9;96;1;2217;9;0;9;370;9;6,5;9;;;73;9;26;1;301;1;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;1,0;9;;;;;;;;;;;;
13001009;20090103;0,2;1;;;-1,2;1;207;9;10,8;1;1238;9;4,6;1;4,80;1;-4,1;1;;;176;9;12,0;1;4,8;1;;;;;1,0;1;6,9;1;60;1;330;9;3,8;1;70;1;647;9;;;;;;;;;;;;;;;51;1;1107;9;97;1;3;9;0;9;425;9;6,2;9;;;74;9;188;1;510;1;;;;;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,5;9;;;;;;;;;;;;
13001009;20090104;0,0;1;;;-2,3;1;726;9;11,7;1;1457;9;2,8;1;4,70;1;-6,0;1;;;566;9;14,0;1;4,7;1;;;;;0,4;1;4,4;1;230;1;1335;9;2,1;1;260;1;1510;9;;;;;;;;;;;;;;;39;1;1337;9;97;1;600;9;8;9;848;9;5,5;9;;;77;9;450;1;785;1;;;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,8;9;;;;;;;;;;;;
13001009;20090105;0,2;1;;;-4,8;1;514;9;6,4;1;1453;9;-1,1;1;0,80;1;-8,1;1;;;983;9;11,2;1;0,8;1;;;;;0,9;1;6,4;1;270;1;1454;9;3,4;1;260;1;1429;9;;;;;;;;;;;;;;;35;1;1502;9;97;1;520;9;90;9;783;9;4,2;9;;;77;9;334;1;710;1;;;;;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,7;9;;;;;;;;;;;;
13001009;20090106;2,0;1;;;-4,7;1;158;9;2,0;1;1423;9;-1,1;1;-1,35;1;-7,3;1;;;841;9;6,7;1;-1,4;1;;;;;0,4;1;5,3;1;40;9;2348;9;2,8;1;40;9;2349;9;;;;;;;;;;;;;;;65;1;1158;9;94;1;2335;9;0;9;930;9;4,6;9;;;81;9;0;1;310;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;0,4;9;;;;;;;;;;;;
13001009;20090107;20,0;1;;;-1,4;1;919;9;0,0;1;601;9;-0,5;1;-0,70;1;-3,0;1;;;1074;9;1,4;1;-0,7;1;;;;;0,7;1;4,0;1;290;1;906;9;2,4;1;300;1;907;9;;;;;;;;;;;;;;;94;1;1;9;98;1;748;9;0;9;1440;9;5,7;9;;;97;9;0;1;0;1;;;;;0;1;;;;;;;;;1;9;;;;;;;;;;;;;1;9;;;;;;;;;0,0;9;0,0;9;;;;;;;;;22;9;2;9
13001009;20090108;0,0;1;;;-1,9;1;536;9;5,3;1;1126;9;1,3;1;1,70;1;-0,6;1;;;581;9;7,2;1;1,7;1;;;;;0,6;1;5,3;1;50;9;2329;9;3,0;1;70;1;2107;9;;;;;;;;;;;;;;;78;1;1127;9;100;1;620;9;0;9;1433;9;6,3;9;;;94;9;141;1;517;1;;;;;26;1;;;;;;;;;;1;;;;;;;;;;;;;1;9;;;;;;;;;0,3;9;0,2;9;;;;;;;;;17;9;17;9
13001009;20090109;0,0;1;;;0,1;1;351;9;9,2;1;1309;9;4,8;1;4,65;1;-2,2;1;;;0;9;9,1;1;4,7;1;;;;;1,8;1;10,4;1;70;1;1202;9;4,8;1;80;1;953;9;;;;;;;;;;;;;;;57;1;1352;9;98;1;430;9;0;9;775;9;6,8;9;;;80;9;24;1;306;1;;;;;4;1;;;;;;;;;;1;;;;;;;;;;;;;1;9;;;;;;;;;0,8;9;0,4;9;;;;;;;;;11;9;11;1
13001009;20090110;0,0;1;;;2,1;1;2234;9;12,4;1;1134;9;5,4;1;7,25;1;0,2;1;;;58;9;10,3;1;7,3;1;;;;;1,1;1;7,5;1;60;1;404;9;3,8;1;40;1;354;9;;;;;;;;;;;;;;;37;1;1137;9;96;1;2306;9;29;9;550;9;6,3;9;;;72;9;267;1;626;1;;;;;50;1;;;;;;;;;;1;;;;;;;;;;;;;1;9;;;;;;;;;1,2;9;0,6;9;;;;;;;;;5;1;5;1
13001009;20090111;0,0;1;;;-2,1;1;707;9;15,5;1;1300;9;4,0;1;6,70;1;-5,4;1;;;640;9;17,6;1;6,7;1;;;;;0,6;1;3,7;1;40;1;1140;9;2,0;1;50;1;1147;9;;;;;;;;;;;;;;;27;1;1239;9;98;1;252;9;291;9;917;9;5,5;9;;;75;9;500;1;850;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;0,6;9;;;;;;;;;1;1;1;1
13001009;20090112;0,2;1;;;-2,1;1;435;9;14,7;1;1234;9;4,2;1;6,30;1;-5,1;1;;;562;9;16,8;1;6,3;1;;;;;0,5;1;3,7;1;260;1;1434;9;2,4;1;270;1;1434;9;;;;;;;;;;;;;;;29;1;1330;9;95;1;2152;9;281;9;916;9;5,7;9;;;74;9;504;1;846;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,7;9;;;;;;;;;;;;
13001009;20090113;0,2;1;;;-2,1;1;703;9;14,1;1;1305;9;3,7;1;6,00;1;-5,5;1;;;643;9;16,2;1;6,0;1;;;;;0,5;1;5,8;1;320;1;1412;9;2,9;1;280;1;1359;9;;;;;;;;;;;;;;;30;1;1258;9;96;1;749;9;197;9;826;9;5,5;9;;;74;9;482;1;843;1;;;;;89;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,7;9;;;;;;;;;;;;
13001009;20090114;0,0;1;;;-3,2;1;528;9;10,8;1;1241;9;3,6;1;3,80;1;-6,5;1;;;527;9;14,0;1;3,8;1;;;;;1,9;1;12,4;1;330;1;1533;9;6,3;1;330;1;1446;9;;;;;;;;;;;;;;;47;1;2005;9;97;1;211;9;0;9;557;9;5,7;9;;;74;9;506;1;915;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,5;9;;;;;;;;;;;;
13001009;20090115;0,2;1;;;-2,0;1;407;9;13,0;1;1304;9;3,7;1;5,50;1;-4,8;1;;;389;9;15,0;1;5,5;1;;;;;0,7;1;6,3;1;40;1;1022;9;3,1;1;320;1;26;9;;;;;;;;;;;;;;;41;1;1240;9;96;1;750;9;0;9;836;9;5,9;9;;;77;9;508;1;867;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,9;9;;;;;;;;;;;;
13001009;20090116;0,2;1;;;-1,1;1;335;9;14,1;1;1351;9;4,3;1;6,50;1;-4,3;1;;;448;9;15,2;1;6,5;1;;;;;0,5;1;3,9;1;160;1;824;9;2,3;1;210;1;1557;9;;;;;;;;;;;;;;;33;1;1337;9;98;1;146;9;224;9;833;9;5,8;9;;;76;9;468;1;786;1;;;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,8;9;;;;;;;;;;;;
13001009;20090117;0,0;1;;;-0,1;1;18;9;13,0;1;1341;9;5,7;1;6,45;1;-3,3;1;;;3;9;13,1;1;6,5;1;;;;;0,4;1;3,2;1;50;1;604;9;2,1;1;80;1;604;9;;;;;;;;;;;;;;;58;1;1409;9;97;1;2308;9;0;9;767;9;7,4;9;;;81;9;194;1;535;1;;;;;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,6;9;;;;;;;;;;;;
13001009;20090118;0,0;1;;;1,0;1;30;9;10,1;1;1407;9;6,9;1;5,55;1;-1,9;1;;;0;9;9,1;1;5,6;1;;;;;1,2;1;7,8;1;20;1;2320;9;3,7;1;40;9;2323;9;;;;;;;;;;;;;;;77;1;1337;9;99;1;234;9;0;9;1334;9;8,8;9;;;88;9;25;1;184;1;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;0,1;9;;;;;;;;;;;;
13001009;20090119;2,0;1;;;5,5;1;248;9;14,0;1;1147;9;10,0;1;9,75;1;3,6;1;;;0;9;8,5;1;9,8;1;;;;;2,0;1;10,6;1;190;1;1231;9;5,2;1;160;1;1240;9;;;;;;;;;;;;;;;69;1;1056;9;95;1;302;9;0;9;1106;9;10,4;9;;;85;9;43;1;278;1;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,6;9;;;;;;;;;;;;
13001009;20090120;0,0;1;;;4,2;1;741;9;10,1;1;1138;9;6,4;1;7,15;1;1,3;1;;;0;9;5,9;1;7,2;1;;;;;1,6;1;8,8;1;330;1;1319;9;4,7;1;330;1;1327;9;;;;;;;;;;;;;;;56;1;1449;9;97;1;423;9;0;9;956;9;8,0;9;;;84;9;454;1;858;1;;;;;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,7;9;;;;;;;;;;;;
13001009;20090121;0,2;1;;;-1,4;1;651;9;9,4;1;1508;9;3,6;1;4,00;1;-5,3;1;;;364;9;10,8;1;4,0;1;;;;;2,0;1;10,8;1;280;1;1307;9;6,5;1;320;1;1239;9;;;;;;;;;;;;;;;45;1;1457;9;98;1;428;9;0;9;660;9;5,7;9;;;75;9;470;1;914;1;;;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,9;9;;;;;;;;;;;;
13001009;20090122;6,0;1;;;-1,3;1;325;9;7,6;1;1409;9;3,9;1;3,15;1;-4,7;1;;;260;9;8,9;1;3,2;1;;;;;0,9;1;5,7;1;300;1;351;9;2,6;1;50;9;2346;9;;;;;;;;;;;;;;;49;1;910;9;96;1;736;9;0;9;543;9;6,0;9;;;75;9;168;1;531;1;;;;;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,6;9;;;;;;;;;;;;
13001009;20090123;9,2;1;;;3,9;1;415;9;8,8;1;1651;9;5,9;1;6,35;1;3,2;1;;;0;9;4,9;1;6,4;1;;;;;1,2;1;5,9;1;270;1;1751;9;3,1;1;280;1;1759;9;;;;;;;;;;;;;;;63;1;6;9;98;1;2134;9;0;9;1309;9;8,7;9;;;93;9;0;1;97;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;0,3;9;;;;;;;;;;;;
13001009;20090124;1,0;1;;;4,7;1;2159;9;9,3;1;1400;9;6,6;1;7,00;1;1,6;1;;;0;9;4,6;1;7,0;1;;;;;3,2;1;20,6;1;350;1;2203;9;9,7;1;330;1;2153;9;;;;;;;;;;;;;;;62;1;2345;9;98;1;1;9;0;9;877;9;7,8;9;;;80;9;5;1;174;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,9;9;;;;;;;;;;;;
13001009;20090125;6,2;1;;;1,4;1;646;9;13,0;1;1524;9;6,6;1;7,20;1;-1,4;1;;;0;9;11,6;1;7,2;1;;;;;3,1;1;17,7;1;330;1;140;9;8,5;1;340;1;155;9;;;;;;;;;;;;;;;41;1;1524;9;80;1;645;9;0;9;5;9;6,4;9;;;66;9;528;1;1010;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;1,9;9;;;;;;;;;;;;
13001009;20090126;11,4;1;;;5,0;1;1759;9;6,7;1;601;9;5,8;1;5,85;1;1,1;1;;;0;9;1,7;1;5,9;1;;;;;2,3;1;14,6;1;110;1;227;9;7,4;1;110;1;233;9;;;;;;;;;;;;;;;75;1;240;9;95;1;2331;9;0;9;1359;9;8,3;9;;;90;9;0;1;128;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;0,3;9;;;;;;;;;;;;
13001009;20090127;0,0;1;;;1,8;1;544;9;10,3;1;1105;9;5,2;1;6,05;1;-0,3;1;;;0;9;8,5;1;6,1;1;;;;;2,1;1;14,2;1;350;1;1602;9;6,7;1;340;1;1618;9;;;;;;;;;;;;;;;54;1;1426;9;98;1;324;9;0;9;592;9;6,7;9;;;77;9;393;1;913;1;;;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;1,4;9;;;;;;;;;;;;
13001009;20090128;0,0;1;;;-2,5;1;649;9;10,3;1;1316;9;2,5;1;3,90;1;-6,1;1;;;590;9;12,8;1;3,9;1;;;;;0,8;1;7,8;1;340;1;1444;9;4,6;1;280;1;1355;9;;;;;;;;;;;;;;;41;1;1231;9;97;1;445;9;0;9;832;9;5,5;9;;;78;9;534;1;1046;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,8;9;;;;;;;;;;;;
13001009;20090129;0,2;1;;;-2,2;1;103;9;12,5;1;1333;9;3,7;1;5,15;1;-5,5;1;;;578;9;14,7;1;5,2;1;;;;;0,9;1;4,8;1;120;1;228;9;3,0;1;270;1;1440;9;;;;;;;;;;;;;;;39;1;1438;9;97;1;216;9;17;9;799;9;5,6;9;;;74;9;538;1;1026;1;;;;;94;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,8;9;;;;;;;;;;;;
