POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20060101;0,2;1;;;3,7;1;823;9;10,2;1;1413;9;6,1;1;6,95;1;0,4;1;;;0;9;6,5;1;7,0;1;;;;;1,7;1;13,4;1;330;9;1157;9;6,3;1;320;9;1220;9;;;;;;;;;;;;;;;50;1;1432;9;98;1;7;9;0;9;1028;9;7,9;9;;;85;9;394;1;756;1;;;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;0,8;9;;;;;;;;;;;;
13001009;20060102;0,0;1;;;2,8;1;604;9;9,9;1;1331;9;4,8;1;6,35;1;-0,9;1;;;156;9;7,1;1;6,4;1;;;;;2,5;1;12,8;1;330;9;1105;9;6,7;1;330;9;1107;9;;;;;;;;;;;;;;;57;1;1408;9;97;1;2348;9;0;9;814;9;6,7;9;;;79;9;439;1;775;1;;;;;83;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;1,2;9;;;;;;;;;;;;
13001009;20060103;0,2;1;;;-2,6;1;610;9;10,1;1;1319;9;1,9;1;3,75;1;-7,2;1;;;791;9;12,7;1;3,8;1;;;;;0,8;1;6,4;1;330;9;1421;9;3,5;1;320;9;1430;9;;;;;;;;;;;;;;;39;1;1320;9;98;1;148;9;47;9;848;9;5,1;9;;;77;9;492;1;820;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,8;9;;;;;;;;;;;;
13001009;20060104;0,0;1;;;-3,8;1;704;9;10,2;1;1247;9;1,2;1;3,20;1;-8,2;1;;;827;9;14,0;1;3,2;1;;;;;0,8;1;5,2;1;20;9;926;9;2,6;1;260;9;1348;9;;;;;;;;;;;;;;;40;1;1227;9;95;1;2152;9;6;9;856;9;4,9;9;;;77;9;494;1;784;1;;;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,7;9;;;;;;;;;;;;
13001009;20060105;1,4;1;;;-3,4;1;223;9;6,2;1;2331;9;2,5;1;1,40;1;-7,6;1;;;336;9;9,6;1;1,4;1;;;;;1,2;1;9,8;1;110;9;2155;9;5,0;1;120;9;2157;9;;;;;;;;;;;;;;;69;1;2327;9;97;1;347;9;0;9;1212;9;6,4;9;;;87;9;3;1;112;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;0,1;9;;;;;;;;;;;;
13001009;20060106;0,0;1;;;3,3;1;1801;9;8,6;1;1233;9;7,5;1;5,95;1;0,9;1;;;0;9;5,3;1;6,0;1;;;;;4,6;1;15,3;1;120;9;1044;9;7,6;1;120;9;1044;9;;;;;;;;;;;;;;;56;1;1411;9;76;1;53;9;0;9;0;9;6,4;9;;;62;9;80;1;337;1;;;;;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;1,3;9;;;;;;;;;;;;
13001009;20060107;0,0;1;;;7,8;1;141;9;10,1;1;1249;9;8,8;1;8,95;1;7,0;1;;;0;9;2,3;1;9,0;1;;;;;4,3;1;14,3;1;90;9;845;9;6,4;1;110;9;1135;9;;;;;;;;;;;;;;;50;1;1056;9;64;1;135;9;0;9;0;9;6,5;9;;;57;9;0;1;285;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;2,7;9;;;;;;;;;;;;
13001009;20060108;0,0;1;;;7,7;1;704;9;11,2;1;1421;9;8,7;1;9,45;1;6,3;1;;;0;9;3,5;1;9,5;1;;;;;4,2;1;13,4;1;80;9;1027;9;6,7;1;120;9;1208;9;;;;;;;;;;;;;;;44;1;1301;9;67;1;718;9;0;9;0;9;6,4;9;;;57;9;395;1;657;1;;;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;2,7;9;;;;;;;;;;;;
13001009;20060109;0,0;1;;;0,4;1;458;9;10,9;1;1213;9;5,8;1;5,65;1;-3,5;1;;;0;9;10,5;1;5,7;1;;;;;0,9;1;7,7;1;100;9;35;9;3,6;1;90;9;37;9;;;;;;;;;;;;;;;45;1;1224;9;91;1;2345;9;0;9;339;9;6,0;9;;;67;9;331;1;650;1;;;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,6;9;;;;;;;;;;;;
13001009;20060110;0,0;1;;;-0,3;1;142;9;11,1;1;1243;9;3,8;1;5,40;1;-4,2;1;;;254;9;11,4;1;5,4;1;;;;;0,6;1;3,9;1;270;9;1631;9;2,2;1;60;9;738;9;;;;;;;;;;;;;;;52;1;1236;9;97;1;2323;9;0;9;922;9;6,3;9;;;81;9;472;1;787;1;;;;;88;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,7;9;;;;;;;;;;;;
