POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20240101;0,0;1;;;0,9;1;715;9;12,8;1;1321;9;5,3;1;6,85;1;-2,0;9;;;0;9;11,9;1;6,9;1;;;;;1,2;1;10,3;1;320;1;1253;9;4,8;1;290;1;1416;9;;;;;;;;;9,0;1;;;1252;9;48;1;1323;9;95;1;644;9;0;9;960;9;7,0;9;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;0;9;0;9
13001009;20240102;0,2;1;;;0,6;1;329;9;13,0;1;1256;9;7,6;1;6,80;1;-2,5;9;;;0;9;12,4;1;6,8;1;;;;;1,0;1;5,4;1;40;9;2201;9;2,6;1;40;9;2218;9;;;;;;;;;4,9;1;;;1702;9;65;1;1116;9;96;1;310;9;0;9;655;9;8,5;9;;;82;1;;;;;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;;;;;;;;;0;9;0;9
13001009;20240103;0,0;1;;;4,6;1;438;9;13,1;1;1444;9;8,1;1;8,85;1;2,3;9;;;0;9;8,5;1;8,9;1;;;;;0,5;1;5,2;1;300;9;2351;9;2,7;1;280;9;2353;9;;;;;;;;;4,7;1;;;2351;9;70;1;1248;9;97;1;2319;9;0;9;1042;9;9,2;9;;;86;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;0;9;0;9
13001009;20240104;0,8;1;;;2,7;1;727;9;16,0;1;1259;9;9,2;1;9,35;1;-0,7;9;;;0;9;13,3;1;9,4;1;;;;;0,9;1;6,2;1;270;1;1323;9;3,5;1;270;1;1329;9;;;;;;;;;6,1;1;;;1323;9;45;1;1248;9;98;1;835;9;0;9;693;9;8,5;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;0;9;0;9
13001009;20240105;6,6;1;;;7,2;1;1846;9;11,8;1;1041;9;10,1;1;9,50;1;4,1;9;;;0;9;4,6;1;9,5;1;;;;;1,5;1;9,2;1;110;1;346;9;3,8;1;90;1;417;9;;;;;;;;;8,1;1;;;346;9;67;1;1;9;97;1;2016;9;0;9;1328;9;11,1;9;;;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;9;;;;;;;;;0;9;0;9
13001009;20240106;0,0;1;;;5,0;1;310;9;9,8;1;1327;9;6,9;1;7,40;1;2,8;9;;;0;9;4,8;1;7,4;1;;;;;3,9;1;16,9;1;340;1;1331;9;8,0;1;320;1;1315;9;;;;;;;;;15,6;1;;;1307;9;52;1;1454;9;97;1;248;9;0;9;434;9;6,9;9;;;71;1;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;0;9;0;9
13001009;20240107;0,0;1;;;5,0;1;2329;9;9,1;1;1253;9;5,6;1;7,05;1;2,8;9;;;0;9;4,1;1;7,1;1;;;;;2,9;1;12,1;1;300;1;1124;9;5,6;1;310;1;1111;9;;;;;;;;;10,9;1;;;1021;9;53;1;1429;9;87;1;2340;9;0;9;86;9;6,0;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;;;;;;;;;0;9;0;9
13001009;20240108;0,0;1;;;-0,8;1;617;9;7,5;1;1337;9;2,6;1;3,35;1;-3,7;9;;;152;9;8,3;1;3,4;1;;;;;1,4;1;7,5;1;310;1;1123;9;4,0;1;290;1;1130;9;;;;;;;;;7,2;1;;;1124;9;54;1;1320;9;94;1;625;9;0;9;504;9;5,5;9;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;0;9;0;9
13001009;20240109;2,2;1;;;-0,1;1;540;9;9,3;1;1334;9;4,0;1;4,60;1;-2,1;9;;;26;9;9,4;1;4,6;1;;;;;0,7;1;4,6;1;80;1;907;9;2,0;1;220;1;1449;9;;;;;;;;;4,0;1;;;907;9;75;1;8;9;95;1;2040;9;0;9;1064;9;7,0;9;;;85;1;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;0;9;0;9
13001009;20240110;4,0;1;;;3,6;1;2023;9;9,5;1;1335;9;7,3;1;6,55;1;0,3;9;;;0;9;5,9;1;6,6;1;;;;;2,7;1;16,2;1;100;1;1357;9;7,5;1;100;1;1601;9;;;;;;;;;14,4;1;;;1357;9;60;1;1331;9;97;1;542;9;0;9;661;9;8,2;9;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;0;9;0;9
