POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20100101;5,4;1;;;6,4;1;726;9;8,0;1;1526;9;7,1;1;7,20;1;5,5;1;;;0;9;1,6;1;7,2;1;;;;;2,9;1;13,0;1;300;1;531;9;6,8;1;290;1;531;9;;;;;;;;;;;;;;;80;1;2341;9;95;1;435;9;0;9;1440;9;9,1;9;;;90;9;13;1;163;1;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;0,6;9;;;;;;;;;;;;
13001009;20100102;0,0;1;;;0,1;1;738;9;4,6;1;1122;9;1,7;1;2,35;1;-1,2;1;;;163;9;4,5;1;2,4;1;;;;;3,3;1;16,8;1;330;1;1254;9;8,4;1;330;1;1331;9;;;;;;;;;;;;;;;47;1;1540;9;81;1;14;9;0;9;57;9;4,3;9;;;62;9;412;1;759;1;;;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;1,8;9;;;;;;;;;;;;
13001009;20100103;6,3;1;;;-4,8;1;557;9;6,7;1;1855;9;2,2;1;0,95;1;-7,5;1;;;502;9;11,5;1;1,0;1;;;;;1,6;1;11,8;1;110;1;2237;9;5,6;1;100;9;2240;9;;;;;;;;;;;;;;;40;1;1312;9;88;1;435;9;3;9;543;9;4,7;9;;;66;9;58;1;322;1;;;;;11;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,6;9;;;;;;;;;;;;
13001009;20100104;0,4;1;;;4,3;1;38;9;6,4;1;1137;9;5,3;1;5,35;1;3,4;1;;;0;9;2,1;1;5,4;1;;;;;2,3;1;10,8;1;110;1;155;9;5,0;1;90;1;33;9;;;;;;;;;;;;;;;79;1;1027;9;90;1;2347;9;0;9;1429;9;7,5;9;;;84;9;0;1;175;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,7;9;;;;;;;;;;;;
13001009;20100105;0,0;1;;;3,9;1;654;9;8,9;1;1458;9;4,6;1;6,40;1;1,9;1;;;0;9;5,0;1;6,4;1;;;;;1,3;1;6,3;1;20;1;929;9;3,5;1;30;1;934;9;;;;;;;;;;;;;;;66;1;1501;9;96;1;2302;9;0;9;1120;9;7,2;9;;;85;9;160;1;450;1;;;;;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,7;9;;;;;;;;;;;;
13001009;20100106;0,0;1;;;-0,1;1;800;9;5,4;1;1336;9;1,1;1;2,65;1;-3,5;1;;;380;9;5,5;1;2,7;1;;;;;1,7;1;7,7;1;310;1;1441;9;4,2;1;290;1;1329;9;;;;;;;;;;;;;;;57;1;1342;9;95;1;1;9;0;9;980;9;5,4;9;;;82;9;340;1;677;1;;;;;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,8;9;;;;;;;;;;;;
13001009;20100107;34,7;1;;;-4,7;1;453;9;5,8;1;1547;9;0,6;1;0,55;1;-8,2;1;;;517;9;10,5;1;0,6;1;;;;;1,6;1;11,1;1;100;1;1551;9;4,9;1;60;1;1554;9;;;;;;;;;;;;;;;50;1;1258;9;95;1;2236;9;0;9;924;9;5,1;9;;;81;9;98;1;365;1;;;;;18;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;0,3;9;;;;;;;;;;;;
13001009;20100108;12,7;1;;;1,0;1;2252;9;7,2;1;816;9;3,6;1;4,10;1;0,0;1;;;0;9;6,2;1;4,1;1;;;;;2,3;1;10,3;1;30;1;1239;9;5,4;1;20;1;1239;9;;;;;;;;;;;;;;;89;1;438;9;96;1;1733;9;0;9;1440;9;7,4;9;;;93;9;0;1;109;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;0,4;9;;;;;;;;;0;9;;
13001009;20100109;2,0;1;;;-2,5;1;1650;9;-1,2;1;1306;9;-1,9;1;-1,85;1;-2,7;1;;;1331;9;1,3;1;-1,9;1;;;;;3,8;1;15,5;1;270;1;1817;9;7,1;1;300;1;1619;9;;;;;;;;;;;;;;;74;1;1617;9;95;1;1;9;0;9;767;9;4,5;9;;;84;9;11;1;331;1;;;;;2;1;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0,6;9;0,7;9;;;;;;;;;2;9;;
13001009;20100110;0,2;1;;;-3,4;1;2229;9;1,4;1;1446;9;-2,1;1;-1,00;1;-5,0;1;;;1221;9;4,8;1;-1,0;1;;;;;2,6;1;11,2;1;310;1;347;9;5,5;1;300;1;44;9;;;;;;;;;;;;;;;64;1;1432;9;94;1;2306;9;0;9;659;9;4,2;9;;;80;9;211;1;551;1;;;;;39;1;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;;;;;0,7;9;1,0;9;;;;;;;;;1;9;;
