POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20080101;0,2;1;;;-3,7;1;523;9;12,2;1;1326;9;3,9;1;4,25;1;-5,8;1;;;519;9;15,9;1;4,3;1;;;;;0,8;1;7,6;1;100;9;2336;9;3,5;1;110;9;2259;9;;;;;;;;;;;;;;;39;1;1044;9;93;1;2145;9;39;9;734;9;5,7;9;;;72;9;387;1;700;1;;;;;73;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,6;9;;;;;;;;;;;;
13001009;20080102;0,2;1;;;1,5;1;2059;9;10,2;1;1135;9;7,0;1;5,85;1;-1,7;1;;;0;9;8,7;1;5,9;1;;;;;5,9;1;22,5;1;100;1;1937;9;10,7;1;110;1;1938;9;;;;;;;;;;;;;;;58;1;1124;9;80;1;2349;9;0;9;12;9;6,9;9;;;70;9;300;1;628;1;;;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;0,5;9;;;;;;;;;;;;
13001009;20080103;1,6;1;;;4,7;1;2357;9;9,1;1;549;9;6,8;1;6,90;1;3,2;1;;;0;9;4,4;1;6,9;1;;;;;8,5;1;26,5;1;100;1;436;9;11,7;1;110;1;651;9;;;;;;;;;;;;;;;64;1;1217;9;80;1;1;9;0;9;15;9;7,4;9;;;74;9;166;1;530;1;;;;;31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;1,8;9;;;;;;;;;;;;
13001009;20080104;7,8;1;;;7,2;1;1853;9;10,3;1;134;9;9,3;1;8,75;1;5,8;1;;;0;9;3,1;1;8,8;1;;;;;6,6;1;25,5;1;120;1;329;9;11,9;1;120;1;34;9;;;;;;;;;;;;;;;67;1;2050;9;85;1;909;9;0;9;370;9;9,0;9;;;77;9;0;1;112;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;1,2;9;;;;;;;;;;;;
13001009;20080105;11,2;1;;;9,5;1;544;9;10,9;1;1034;9;10,0;1;10,20;1;7,5;1;;;0;9;1,4;1;10,2;1;;;;;1,9;1;10,2;1;110;1;347;9;5,2;1;120;1;635;9;;;;;;;;;;;;;;;66;1;115;9;93;1;2225;9;0;9;508;9;9,5;9;;;78;9;0;1;122;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;0,7;9;;;;;;;;;;;;
13001009;20080106;0,2;1;;;8,9;1;751;9;15,4;1;1341;9;10,1;1;12,15;1;7,8;1;;;0;9;6,5;1;12,2;1;;;;;1,0;1;7,6;1;220;1;25;9;4,0;1;200;1;34;9;;;;;;;;;;;;;;;64;1;1347;9;95;1;631;9;0;9;1193;9;10,9;9;;;88;9;172;1;437;1;;;;;32;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;0,8;9;;;;;;;;;;;;
13001009;20080107;0,0;1;;;4,5;1;305;9;15,2;1;1329;9;8,8;1;9,85;1;2,1;1;;;0;9;10,7;1;9,9;1;;;;;1,2;1;7,9;1;340;1;1246;9;4,5;1;330;1;1255;9;;;;;;;;;;;;;;;56;1;2044;9;96;1;824;9;0;9;885;9;9,4;9;;;82;9;200;1;515;1;;;;;37;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,5;9;;;;;;;;;;;;
13001009;20080108;0,2;1;;;-0,1;1;649;9;15,2;1;1354;9;6,5;1;7,55;1;-2,7;1;;;2;9;15,3;1;7,6;1;;;;;0,6;1;4,3;1;250;1;1416;9;2,5;1;250;1;1507;9;;;;;;;;;;;;;;;50;1;1148;9;95;1;526;9;0;9;954;9;7,6;9;;;81;9;490;1;800;1;;;;;91;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;0,5;9;;;;;;;;;;;;
13001009;20080109;0,0;1;;;4,2;1;6;9;10,5;1;1329;9;8,1;1;7,35;1;2,2;1;;;0;9;6,3;1;7,4;1;;;;;0,8;1;3,9;1;70;1;214;9;1,9;1;70;1;603;9;;;;;;;;;;;;;;;71;1;1144;9;94;1;10;9;0;9;833;9;8,8;9;;;82;9;0;1;136;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;0,1;9;;;;;;;;;;;;
13001009;20080110;6,0;1;;;3,8;1;116;9;11,2;1;1428;9;9,1;1;7,50;1;1,8;1;;;0;9;7,4;1;7,5;1;;;;;1,9;1;6,4;1;110;9;2233;9;3,5;1;110;9;2354;9;;;;;;;;;;;;;;;74;1;455;9;94;1;148;9;0;9;1259;9;9,9;9;;;85;9;0;1;102;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;0,0;9;;;;;;;;;;;;
