POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20040101;0,0;1;;;-3,7;1;715;1;6,1;1;1145;1;1,2;1;1,20;1;-7,2;1;;;541;1;9,8;1;1,2;1;;;;;0,8;1;6,0;1;300;1;2045;1;3,0;1;300;1;2130;1;;;;;;;;;;;;;;;63;1;1045;1;96;1;215;1;0;1;810;1;5,5;1;;;83;1;253;1;534;1;;;;;47;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;1;0,3;9;;;;;;;;;;;;
13001009;20040102;0,0;1;;;-1,4;1;145;1;9,2;1;1345;1;3,5;1;3,90;1;-4,9;1;;;365;1;10,6;1;3,9;1;;;;;3,0;1;15,0;1;340;1;1145;1;8,0;1;330;1;1200;1;;;;;;;;;;;;;;;57;1;1145;1;96;1;245;1;0;1;630;1;5,9;1;;;77;1;415;1;683;1;;;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1;1,3;9;;;;;;;;;;;;
13001009;20040103;0,0;1;;;-3,8;1;715;1;7,0;1;1315;1;0,1;1;1,60;1;-7,7;1;;;844;1;10,8;1;1,6;1;;;;;1,0;1;8,0;1;330;1;1345;1;4,0;1;310;1;1330;1;;;;;;;;;;;;;;;55;1;1315;1;96;1;545;1;0;1;900;1;4,9;1;;;82;1;492;1;794;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;0,6;9;;;;;;;;;;;;
13001009;20040104;0,2;1;;;-5,0;1;615;1;6,2;1;1245;1;-1,3;1;0,60;1;-8,5;1;;;962;1;11,2;1;0,6;1;;;;;0,8;1;7,0;1;340;1;1345;1;3,0;1;280;1;1100;1;;;;;;;;;;;;;;;51;1;1315;1;94;1;645;1;0;1;840;1;4,2;1;;;79;1;486;1;814;1;;;;;91;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;0,7;9;;;;;;;;;;;;
13001009;20040105;0,0;1;;;-5,5;1;415;1;8,8;1;1445;1;-0,3;1;1,65;1;-8,7;1;;;902;1;14,3;1;1,7;1;;;;;0,7;1;6,0;1;330;1;1515;1;3,0;1;330;1;1500;1;;;;;;;;;;;;;;;45;1;1445;1;91;1;45;1;0;1;870;1;4,4;1;;;77;1;494;1;814;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;0,7;9;;;;;;;;;;;;
13001009;20040106;0,2;1;;;-2,5;1;215;1;12,3;1;1215;1;3,6;1;4,90;1;-5,6;1;;;511;1;14,8;1;4,9;1;;;;;0,5;1;4,0;1;60;1;445;1;2,0;1;50;1;530;1;;;;;;;;;;;;;;;55;1;1115;1;94;1;2359;1;0;1;990;1;6,4;1;;;81;1;405;1;628;1;;;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;1;0,6;9;;;;;;;;;;;;
13001009;20040107;0,0;1;;;0,9;1;245;1;11,5;1;1215;1;5,3;1;6,20;1;-2,2;1;;;0;1;10,6;1;6,2;1;;;;;0,6;1;4,0;1;120;1;915;1;2,0;1;150;1;830;1;;;;;;;;;;;;;;;57;1;1115;1;96;1;215;1;0;1;930;1;7,2;1;;;83;1;197;1;524;1;;;;;36;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;1;0,5;9;;;;;;;;;;;;
13001009;20040108;1,4;1;;;2,3;1;515;1;11,7;1;1315;1;6,5;1;7,00;1;-0,6;1;;;0;1;9,4;1;7,0;1;;;;;0,9;1;7,0;1;120;1;1245;1;4,0;1;130;1;1300;1;;;;;;;;;;;;;;;59;1;1145;1;94;1;145;1;0;1;690;1;7,5;1;;;79;1;71;1;405;1;;;;;13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;0,7;9;;;;;;;;;;;;
13001009;20040109;1,0;1;;;5,9;1;315;1;9,5;1;1215;1;6,8;1;7,70;1;1,6;1;;;0;1;3,6;1;7,7;1;;;;;0,8;1;6,0;1;50;1;315;1;3,0;1;50;1;330;1;;;;;;;;;;;;;;;84;1;0;1;97;1;2215;1;0;1;1440;1;9,1;1;;;93;1;9;1;187;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;0,4;9;;;;;;;;;;;;
13001009;20040110;0,2;1;;;1,7;1;245;1;14,4;1;1315;1;7,6;1;8,05;1;-1,2;1;;;0;1;12,7;1;8,1;1;;;;;1,8;1;9,0;1;320;1;1315;1;4,0;1;330;1;1100;1;;;;;;;;;;;;;;;55;1;1445;1;98;1;315;1;0;1;870;1;8,4;1;;;82;1;338;1;677;1;;;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;0,6;9;;;;;;;;;;;;
13001009;20040111;0,2;1;;;2,5;1;645;1;13,9;1;1315;1;7,4;1;8,20;1;-0,7;1;;;0;1;11,4;1;8,2;1;;;;;0,3;1;3,0;1;250;1;1215;1;2,0;1;270;1;1230;1;;;;;;;;;;;;;;;71;1;1245;1;97;1;715;1;0;1;1140;1;9,3;1;;;90;1;68;1;389;1;;;;;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;0,4;9;;;;;;;;;;;;
13001009;20040112;0,4;1;;;4,8;1;15;1;12,0;1;1145;1;8,5;1;8,40;1;1,2;1;;;0;1;7,2;1;8,4;1;;;;;0,5;1;3,0;1;30;1;715;1;2,0;1;80;1;530;1;;;;;;;;;;;;;;;77;1;1145;1;98;1;615;1;0;1;1350;1;10,3;1;;;93;1;0;1;191;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;1;0,2;9;;;;;;;;;;;;
13001009;20040113;0,0;1;;;6,9;1;2215;1;16,4;1;1445;1;11,2;1;11,65;1;3,4;1;;;0;1;9,5;1;11,7;1;;;;;1,2;1;9,0;1;310;1;1315;1;4,0;1;320;1;1300;1;;;;;;;;;;;;;;;63;1;1715;1;98;1;615;1;0;1;915;1;11,2;1;;;84;1;30;1;316;1;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;0,9;9;;;;;;;;;;;;
13001009;20040114;0,0;1;;;9,1;1;1745;1;13,8;1;1115;1;11,0;1;11,45;1;5,0;1;;;0;1;4,7;1;11,5;1;;;;;2,6;1;11,0;1;320;1;1415;1;5,0;1;290;1;2030;1;;;;;;;;;;;;;;;52;1;1115;1;85;1;645;1;0;1;300;1;9,3;1;;;71;1;0;1;319;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;1;1,4;9;;;;;;;;;;;;
13001009;20040115;0,0;1;;;2,5;1;545;1;10,2;1;1345;1;5,7;1;6,35;1;-1,6;1;;;31;1;7,7;1;6,4;1;;;;;3,0;1;14,0;1;270;1;1215;1;7,0;1;310;1;1100;1;;;;;;;;;;;;;;;39;1;1245;1;83;1;2245;1;210;1;75;1;5,3;1;;;60;1;503;1;858;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;1;2,1;9;;;;;;;;;;;;
13001009;20040116;3,0;1;;;-0,4;1;115;1;11,2;1;1345;1;5,9;1;5,40;1;-3,8;1;;;151;1;11,6;1;5,4;1;;;;;0,8;1;7,0;1;100;1;915;1;3,0;1;130;1;430;1;;;;;;;;;;;;;;;54;1;915;1;91;1;2045;1;0;1;600;1;6,8;1;;;74;1;30;1;361;1;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;0,5;9;;;;;;;;;;;;
13001009;20040117;2,0;1;;;5,5;1;2115;1;11,7;1;1145;1;8,8;1;8,60;1;2,1;1;;;0;1;6,2;1;8,6;1;;;;;1,7;1;10,0;1;260;1;1145;1;5,0;1;250;1;1130;1;;;;;;;;;;;;;;;64;1;1145;1;97;1;345;1;0;1;1170;1;9,7;1;;;87;1;197;1;495;1;;;;;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;0,6;9;;;;;;;;;;;;
13001009;20040118;0,0;1;;;1,6;1;545;1;6,9;1;1115;1;3,9;1;4,25;1;-1,1;1;;;91;1;5,3;1;4,3;1;;;;;1,7;1;16,0;1;320;1;1245;1;7,0;1;330;1;1230;1;;;;;;;;;;;;;;;66;1;1315;1;97;1;615;1;0;1;870;1;6,7;1;;;85;1;169;1;538;1;;;;;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;0,6;9;;;;;;;;;;;;
13001009;20040119;0,2;1;;;-2,0;1;645;1;9,7;1;1345;1;2,1;1;3,85;1;-5,8;1;;;752;1;11,7;1;3,9;1;;;;;0,9;1;7,0;1;310;1;1515;1;3,0;1;290;1;1300;1;;;;;;;;;;;;;;;53;1;1245;1;97;1;515;1;0;1;810;1;5,4;1;;;79;1;509;1;895;1;;;;;91;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;0,7;9;;;;;;;;;;;;
13001009;20040120;0,0;1;;;-1,5;1;2215;1;11,2;1;1515;1;6,7;1;4,85;1;-4,4;1;;;243;1;12,7;1;4,9;1;;;;;4,8;1;21,0;1;310;1;1215;1;9,0;1;330;1;2200;1;;;;;;;;;;;;;;;61;1;1145;1;90;1;15;1;0;1;345;1;7,2;1;;;73;1;353;1;711;1;;;;;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;0,5;9;;;;;;;;;;;;
13001009;20040121;0,0;1;;;1,3;1;445;1;11,8;1;1345;1;7,7;1;6,55;1;-2,3;1;;;0;1;10,5;1;6,6;1;;;;;3,5;1;17,0;1;350;1;1145;1;8,0;1;340;1;1300;1;;;;;;;;;;;;;;;42;1;1445;1;95;1;445;1;0;1;330;1;6,5;1;;;64;1;487;1;850;1;;;;;87;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;1;1,9;9;;;;;;;;;;;;
13001009;20040122;2,0;1;;;-0,6;1;545;1;12,2;1;1345;1;5,1;1;5,80;1;-4,0;1;;;138;1;12,8;1;5,8;1;;;;;0,7;1;5,0;1;30;1;645;1;2,0;1;160;1;1130;1;;;;;;;;;;;;;;;35;1;1245;1;92;1;415;1;210;1;555;1;5,7;1;;;69;1;451;1;833;1;;;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1;1,0;9;;;;;;;;;;;;
