POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20030101;0,2;1;;;4,5;1;715;1;14,1;1;1245;1;8,9;1;9,30;1;0,4;1;;;0;1;9,6;1;9,3;1;;;;;1,3;1;11,0;1;360;1;15;1;6,0;1;360;1;30;1;;;;;;;;;;;;;;;61;1;1145;1;92;1;2115;1;0;1;675;1;8,9;1;;;80;1;300;1;597;1;;;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20030102;0,2;1;;;6,5;1;2315;1;19,2;1;1315;1;11,0;1;12,85;1;4,5;1;;;0;1;12,7;1;12,9;1;;;;;1,0;1;6,0;1;350;1;1445;1;3,0;1;150;1;1130;1;;;;;;;;;;;;;;;55;1;1245;1;94;1;415;1;0;1;1020;1;10,8;1;;;84;1;240;1;585;1;;;;;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;1;;;;;;;;;;;;;;
13001009;20030103;0,8;1;;;7,6;1;615;1;15,6;1;1145;1;10,1;1;11,60;1;4,0;1;;;;;8,0;1;11,6;1;;;;;0,7;1;5,0;1;360;1;1315;1;2,0;1;300;1;;;;;;;;;;;;;;;;;53;1;1245;1;95;1;2359;1;;;;;10,1;1;;;84;1;237;1;567;1;;;;;44;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;1;;;;;;;;;;;;;;
13001009;20030104;0,0;1;;;2,7;1;645;1;13,3;1;1315;1;6,8;1;8,00;1;-0,4;1;;;0;1;10,6;1;8,0;1;;;;;1,7;1;12,0;1;330;1;1945;1;5,0;1;300;1;1500;1;;;;;;;;;;;;;;;53;1;1945;1;97;1;445;1;0;1;675;1;7,7;1;;;78;1;193;1;542;1;;;;;36;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;1;;;;;;;;;;;;;;
13001009;20030105;0,0;1;;;-1,3;1;1745;1;5,8;1;545;1;0,3;1;2,25;1;-4,1;1;;;559;1;7,1;1;2,3;1;;;;;3,2;1;17,0;1;10;1;1045;1;9,0;1;360;1;1100;1;;;;;;;;;;;;;;;45;1;1245;1;86;1;2359;1;0;1;135;1;3,8;1;;;63;1;494;1;826;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;1;;;;;;;;;;;;;;
13001009;20030106;18,0;1;;;-4,0;1;2315;1;6,3;1;745;1;2,3;1;1,15;1;-6,5;1;;;394;1;10,3;1;1,2;1;;;;;3,3;1;18,0;1;160;1;715;1;10,0;1;110;1;1130;1;;;;;;;;;;;;;;;64;1;215;1;93;1;2015;1;0;1;840;1;5,9;1;;;81;1;0;1;33;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;1;;;;;;;;;;;;;;
13001009;20030107;0,0;1;;;-2,5;1;515;1;3,6;1;1245;1;-0,6;1;0,55;1;-4,3;1;;;1008;1;6,1;1;0,6;1;;;;;1,1;1;9,0;1;360;1;1115;1;4,0;1;310;1;1330;1;;;;;;;;;;;;;;;55;1;1345;1;87;1;45;1;0;1;315;1;4,2;1;;;72;1;406;1;795;1;;;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20030108;2,8;1;;;-2,4;1;2115;1;5,5;1;1245;1;2,8;1;1,55;1;-4,4;1;;;153;1;7,9;1;1,6;1;;;;;1,3;1;5,0;1;100;1;1245;1;2,0;1;110;1;500;1;;;;;;;;;;;;;;;60;1;545;1;91;1;1715;1;0;1;1005;1;6,2;1;;;83;1;0;1;133;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;1;;;;;;;;;;;;;;
13001009;20030109;0,2;1;;;-0,6;1;545;1;7,7;1;1115;1;2,3;1;3,55;1;-3,1;1;;;363;1;8,3;1;3,6;1;;;;;1,0;1;4,0;1;70;1;1015;1;2,0;1;330;1;1300;1;;;;;;;;;;;;;;;68;1;1045;1;97;1;615;1;0;1;1290;1;6,4;1;;;90;1;268;1;628;1;;;;;49;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;;;;;;;;;;;;;;
13001009;20030110;1,0;1;;;-2,0;1;715;1;3,5;1;1215;1;-0,5;1;0,75;1;-3,4;1;;;1022;1;5,5;1;0,8;1;;;;;1,8;1;7,0;1;350;1;1245;1;4,0;1;360;1;1300;1;;;;;;;;;;;;;;;58;1;1345;1;93;1;0;1;0;1;525;1;4,5;1;;;77;1;472;1;814;1;;;;;87;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;1;;;;;;;;;;;;;;
13001009;20030111;8,0;1;;;-3,3;1;2045;1;0,0;1;915;1;-1,5;1;-1,65;1;-4,5;1;;;1440;1;3,3;1;-1,7;1;;;;;0,9;1;7,0;1;60;1;545;1;3,0;1;80;1;600;1;;;;;;;;;;;;;;;70;1;115;1;94;1;2245;1;0;1;1245;1;4,7;1;;;88;1;0;1;214;1;;;;;0;1;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;0,3;1;;;;;;;;;;;;;;
13001009;20030112;0,4;1;;;-6,7;1;715;1;4,9;1;1445;1;-1,6;1;-0,90;1;-9,4;1;;;964;1;11,6;1;-0,9;1;;;;;0,9;1;5,0;1;110;1;345;1;2,0;1;220;1;500;1;;;;;;;;;;;;;;;65;1;1445;1;93;1;145;1;0;1;870;1;4,4;1;;;83;1;500;1;816;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;1;;;;;;;;;;;;;;
13001009;20030113;0,0;1;;;-5,2;1;615;1;4,4;1;1515;1;-1,5;1;-0,40;1;-8,3;1;;;1008;1;9,6;1;-0,4;1;;;;;1,1;1;5,0;1;280;1;1145;1;3,0;1;290;1;1130;1;;;;;;;;;;;;;;;53;1;1445;1;94;1;145;1;0;1;900;1;4,2;1;;;80;1;504;1;933;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;1;;;;;;;;;;;;;;
13001009;20030114;0,2;1;;;-4,7;1;345;1;12,5;1;1245;1;1,7;1;3,90;1;-8,1;1;;;782;1;17,2;1;3,9;1;;;;;0,8;1;4,0;1;340;1;1345;1;2,0;1;30;1;400;1;;;;;;;;;;;;;;;35;1;1215;1;93;1;2245;1;240;1;900;1;4,8;1;;;74;1;506;1;875;1;;;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1;;;;;;;;;;;;;;
13001009;20030115;0,0;1;;;-2,9;1;445;1;13,6;1;1245;1;4,2;1;5,35;1;-6,5;1;;;511;1;16,5;1;5,4;1;;;;;0,6;1;4,0;1;320;1;1315;1;2,0;1;140;1;1100;1;;;;;;;;;;;;;;;50;1;1215;1;95;1;545;1;0;1;840;1;6,5;1;;;80;1;452;1;814;1;;;;;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;;;;;;;;;;;;;;
