POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20200101;0,0;1;;;-1,1;1;723;9;13,2;1;1220;9;4,3;1;6,05;1;-4,3;9;;;316;9;14,3;1;6,1;1;;;;;0,5;1;4,1;1;240;1;1500;9;2,7;1;230;1;1504;9;;;;;;;;;3,9;9;;;1457;9;55;1;1145;9;100;1;828;9;0;9;1015;9;7,1;9;;;86;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;;;;
13001009;20200102;0,2;1;;;-0,9;1;321;9;10,5;1;1428;9;5,8;1;4,80;1;-3,9;9;;;323;9;11,4;1;4,8;1;;;;;0,4;1;3,9;1;90;1;933;9;2,2;1;90;1;941;9;;;;;;;;;3,8;9;;;933;9;73;1;1503;9;99;1;631;9;0;9;1333;9;8,4;9;;;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;;;;;;;;;;;;
13001009;20200103;0,0;1;;;7,5;1;456;9;13,7;1;1129;9;8,9;1;10,60;1;4,8;9;;;0;9;6,2;1;10,6;1;;;;;1,0;1;5,5;1;250;1;1245;9;3,1;1;280;1;1227;9;;;;;;;;;5,4;9;;;1320;9;63;1;1125;9;93;1;2053;9;0;9;942;9;9,1;9;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;;;;
13001009;20200104;0,2;1;;;5,7;1;2050;9;15,3;1;1053;9;9,1;1;10,50;1;2,1;9;;;0;9;9,6;1;10,5;1;;;;;1,8;1;15,8;1;310;1;453;9;7,6;1;310;1;454;9;;;;;;;;;14,6;9;;;453;9;54;1;1047;9;92;1;2301;9;0;9;390;9;8,4;9;;;73;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;;;;
13001009;20200105;0,2;1;;;-0,5;1;624;9;15,5;1;1234;9;5,5;1;7,50;1;-3,5;9;;;173;9;16,0;1;7,5;1;;;;;0,6;1;5,4;1;30;1;1051;9;2,9;1;30;1;1053;9;;;;;;;;;5,2;9;;;1051;9;42;1;1236;9;97;1;646;9;0;9;882;9;6,8;9;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;;;;
13001009;20200106;0,2;1;;;1,4;1;300;9;15,1;1;1330;9;6,8;1;8,25;1;-2,1;9;;;0;9;13,7;1;8,3;1;;;;;0,8;1;4,7;1;40;1;800;9;2,8;1;30;1;507;9;;;;;;;;;4,5;9;;;800;9;54;1;1251;9;100;1;442;9;0;9;979;9;8,2;9;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;;;;
13001009;20200107;0,0;1;;;2,1;1;204;9;13,6;1;1341;9;6,0;1;7,85;1;-0,8;9;;;0;9;11,5;1;7,9;1;;;;;0,6;1;6,6;1;310;1;1250;9;3,3;1;300;1;1253;9;;;;;;;;;;;;;;;53;1;1359;1;99;1;648;9;0;9;986;9;7,8;9;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;;;;
13001009;20200108;0,0;1;;;0,6;1;634;9;16,9;1;1502;9;6,1;1;8,75;1;-2,6;9;;;0;9;16,3;1;8,8;1;;;;;0,4;1;3,1;1;120;1;717;9;1,6;1;110;1;725;9;;;;;;;;;3,0;9;;;717;9;24;1;1418;9;98;1;727;9;181;9;778;9;6,6;9;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;;;;
13001009;20200109;4,0;1;;;-1,5;1;704;9;16,1;1;1305;9;6,1;1;7,30;1;-4,6;1;;;410;9;17,6;1;7,3;1;;;;;0,7;1;4,6;1;190;1;1356;9;2,9;1;210;1;1402;9;;;;;;;;;;;;;;;34;1;1115;9;93;1;2011;9;194;9;907;9;6,8;9;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;;;;
13001009;20200110;2,6;1;;;3,9;1;2250;9;11,5;1;1530;9;6,5;1;7,70;1;-0,3;9;;;0;9;7,6;1;7,7;1;;;;;1,6;1;11,7;1;30;1;900;9;6,0;1;50;1;922;9;;;;;;;;;10,7;9;;;900;9;70;1;1534;9;97;1;2315;9;0;9;1058;9;8,2;9;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;;;;
