POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13001009;20050208;0,0;1;;;6,6;1;2054;1;12,1;1;1302;9;8,6;1;9,35;1;5,3;1;;;0;9;5,5;1;9,4;1;;;;;4,4;1;14,7;1;120;9;1006;9;7,7;1;110;9;924;9;;;;;;;;;;;;;;;50;1;1152;9;66;1;1812;9;0;9;0;9;6,5;9;;;59;9;273;1;899;1;;;;;45;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,7;9;3,0;9;;;;;;;;;;;;
13001009;20050209;0,0;1;;;0,2;1;707;1;13,5;1;1343;9;6,6;1;6,85;1;-3,8;1;;;0;9;13,3;1;6,9;1;;;;;1,3;1;6,6;1;220;9;1350;9;3,7;1;230;9;1403;9;;;;;;;;;;;;;;;33;1;1328;9;97;1;2339;9;214;9;428;9;6,1;9;;;67;9;564;1;1170;1;;;;;94;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;1,1;9;;;;;;;;;;;;
13001009;20050210;0,0;1;;;-0,3;1;244;1;14,3;1;1253;9;6,1;1;7,00;1;-5,1;1;;;48;9;14,6;1;7,0;1;;;;;1,1;1;5,8;1;260;9;1300;9;3,4;1;250;9;1345;9;;;;;;;;;;;;;;;31;1;1520;9;99;1;207;1;271;9;653;9;5,9;9;;;68;9;568;1;1174;1;;;;;94;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;1,1;9;;;;;;;;;;;;
13001009;20050211;0,2;1;;;-0,3;1;636;1;14,2;1;1317;9;6,5;1;6,95;1;-4,6;1;;;109;9;14,5;1;7,0;1;;;;;1,8;1;12,2;1;330;9;1336;9;6,8;1;300;9;1115;9;;;;;;;;;;;;;;;34;1;1314;9;97;1;710;1;87;9;864;9;7,2;9;;;77;9;229;1;819;1;;;;;38;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;1,4;9;;;;;;;;;;;;
13001009;20050212;0,0;1;;;4,4;1;55;9;16,3;1;1222;9;10,7;1;10,35;1;1,1;1;;;0;9;11,9;1;10,4;1;;;;;2,7;1;10,3;1;300;9;1528;9;5,2;1;290;9;1032;9;;;;;;;;;;;;;;;57;1;1224;9;95;1;101;9;0;9;610;9;9,8;9;;;76;9;165;1;750;1;;;;;27;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;1,1;9;;;;;;;;;;;;
13001009;20050213;0,8;1;;;8,0;1;45;9;13,1;1;1421;9;8,9;1;10,55;1;3,2;1;;;0;9;5,1;1;10,6;1;;;;;5,0;1;17,4;1;320;9;1128;9;8,3;1;330;9;2330;9;;;;;;;;;;;;;;;35;1;1421;9;87;1;2003;9;162;9;358;9;6,9;9;;;62;9;333;1;1002;1;;;;;54;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,1;9;3,5;9;;;;;;;;;;;;
13001009;20050214;0,0;1;;;2,8;1;216;9;9,0;1;1205;9;5,1;1;5,90;1;1,3;1;;;0;9;6,2;1;5,9;1;;;;;6,2;1;21,1;1;330;9;1420;9;10,4;1;340;9;1045;9;;;;;;;;;;;;;;;31;1;1659;9;75;1;1;9;428;9;0;9;4,1;9;;;48;9;578;1;1364;1;;;;;94;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;9;3,4;9;;;;;;;;;;;;
13001009;20050215;0,0;1;;;2,7;1;121;9;8,6;1;1200;9;3,7;1;5,65;1;-0,5;1;;;206;9;5,9;1;5,7;1;;;;;3,7;1;15,9;1;330;9;1404;9;7,7;1;330;9;1343;9;;;;;;;;;;;;;;;33;1;1148;9;72;1;2216;9;413;9;0;9;3,8;9;;;49;9;555;1;1382;1;;;;;90;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;2,6;9;;;;;;;;;;;;
13001009;20050216;0,0;1;;;-4,6;1;501;9;9,2;1;1257;9;1,4;1;2,30;1;-9,1;1;;;694;9;13,8;1;2,3;1;;;;;1,8;1;10,7;1;350;9;1611;9;5,8;1;340;9;1611;9;;;;;;;;;;;;;;;27;1;1210;9;78;1;2349;9;343;9;0;9;3,5;9;;;54;9;487;1;1175;1;;;;;78;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;1,2;9;;;;;;;;;;;;
13001009;20050217;0,0;1;;;-5,5;1;629;9;8,3;1;1350;9;0,3;1;1,40;1;-9,4;1;;;776;9;13,8;1;1,4;1;;;;;1,2;1;9,3;1;290;9;1520;9;4,9;1;290;9;1526;9;;;;;;;;;;;;;;;33;1;1132;9;86;1;556;9;299;9;469;9;3,8;9;;;64;9;588;1;1373;1;;;;;94;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;1,1;9;;;;;;;;;;;;
13001009;20050218;0,0;1;;;-6,6;1;628;9;8,9;1;1326;9;0,1;1;1,15;1;-10,1;1;;;805;9;15,5;1;1,2;1;;;;;1,0;1;6,9;1;310;9;1530;9;3,9;1;290;9;1403;9;;;;;;;;;;;;;;;34;1;1132;9;92;1;710;9;181;9;571;9;3,9;9;;;67;9;216;1;872;1;;;;;34;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;1,0;9;;;;;;;;;;;;
13001009;20050219;0,0;1;;;-5,8;1;453;9;8,9;1;1402;9;2,0;1;1,55;1;-9,7;1;;;466;9;14,7;1;1,6;1;;;;;4,0;1;18,7;1;340;9;1509;9;9,9;1;330;9;1500;9;;;;;;;;;;;;;;;39;1;1421;9;93;1;504;9;6;9;441;9;4,5;9;;;66;9;483;1;1368;1;;;;;77;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;1,4;9;;;;;;;;;;;;
13001009;20050220;0,0;1;;;0,3;1;636;9;6,4;1;1253;9;2,7;1;3,35;1;-1,1;1;;;58;9;6,1;1;3,4;1;;;;;5,4;1;18,5;1;300;9;1627;9;9,4;1;330;9;1126;9;;;;;;;;;;;;;;;39;1;1520;9;81;1;639;9;33;9;40;9;4,3;9;;;59;9;597;1;1485;1;;;;;94;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;2,6;9;;;;;;;;;;;;
13001009;20050221;0,0;1;;;-4,7;1;629;9;7,4;1;1259;9;1,3;1;1,35;1;-9,1;1;;;625;9;12,1;1;1,4;1;;;;;3,5;1;16,8;1;340;9;1544;9;9,4;1;330;9;1544;9;;;;;;;;;;;;;;;35;1;1127;9;88;1;702;9;110;9;183;9;4,1;9;;;62;9;549;1;1374;1;;;;;86;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;2,1;9;;;;;;;;;;;;
